Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.382504,6232360997.313852,0.998761,48.142523,52.458915
0.516618,6289774967.477784,7.39889,58.390786,61.947001
0.368822,2848199578.442963,8.40687,32.005237,57.521318
0.926432,3674699413.205993,1.07475,29.061339,42.195018
0.543823,3134940313.3485627,5.0222,38.295263,61.539546
0.99189,1109609985.9421012,3.7728,14.007406,39.171904
0.737223,4886536915.367407,3.03466,42.581317,51.735903
0.828339,2454100093.4683576,1.23414,25.102665,46.053314
0.539315,5966008379.225719,10.4726,57.584435,62.731307
0.382584,5751324663.422102,6.96054,50.855676,57.284103
0.172746,3361685369.523803,7.82045,29.569903,53.102647
0.78016,6720363988.272146,5.56693,48.456921,49.514803
0.438432,2355305475.184441,10.372,31.122745,60.034785
0.133004,1177193403.410242,7.0587,2.628898,51.795433
0.100815,2218547094.069167,1.39908,1.224412,42.774245
0.503564,2019865218.4721704,6.70936,28.395436,61.557682
0.169976,4059510170.2492557,2.5583,28.997841,49.192078
0.105715,2048545888.144484,4.04655,3.113552,48.538226
0.158945,1380700886.6784594,2.58509,1.548621,48.71314
0.732982,6400448653.567214,3.35172,49.659606,52.102061
0.787709,3739143454.5224137,1.13617,33.544711,47.920431
0.697839,5888712913.850692,1.26066,48.476623,53.353623
0.951254,6160018360.114094,3.89734,37.950178,41.422741
0.318507,2141617281.7431633,1.56264,9.868903,52.253368
0.332054,3508677661.8538394,1.68089,29.253355,52.726989
0.251748,3570772393.3620715,1.36863,24.611564,49.46649
0.283163,5379342220.513709,6.99096,46.729165,55.821131
0.402731,6379509129.530121,1.92374,51.365023,54.752466
0.992037,6521353588.097089,2.34777,36.969564,38.993158
0.601495,2776593226.738902,10.4432,37.498121,61.757871
0.387658,1437085579.3278568,2.11449,5.7655,54.50331
0.572316,6404472631.014862,13.9737,60.040734,62.942561
0.282094,2822745097.3851852,2.89432,23.089823,53.140501
0.56143,4444343788.488951,3.01164,46.510443,60.73002
0.289322,3633960891.1675143,0.902207,25.070657,49.771158
0.572405,3150080871.8483543,1.02312,34.836631,59.01187
0.22529,2511357665.5465336,1.98825,10.847687,49.6078
0.573183,3734771134.284181,6.73617,43.543284,61.851748
0.560964,6946128662.4053135,3.51431,60.708469,60.972426
0.5408,1411667839.661497,6.78347,22.392519,62.021692
0.974071,6873538910.574794,1.05787,39.01932,39.589324
0.217317,1298441397.0019088,0.947149,0.726761,46.799295
0.821349,4247908183.8096066,1.56276,35.287495,46.538197
0.313212,6632855525.71075,13.0394,56.126043,58.179577
0.462305,3382159085.9655056,3.92206,37.211856,59.102678
0.768873,6167972766.101109,1.63939,45.931352,49.237425
0.456125,6914925394.460346,0.819846,54.916456,55.482875
0.96135,6938268755.949619,1.98173,40.294892,40.55285
0.425076,4458355450.640995,7.74033,45.070114,58.824826
0.804723,2419004050.6053214,6.42328,27.367026,48.312527
0.954908,2108197158.8685424,2.00811,20.759914,40.934888
0.600696,5341351965.074545,2.35064,51.258637,59.744133
0.17808,2942756332.3897696,3.20096,18.694494,49.850834
0.531474,1486482245.2361627,1.1985,13.797747,58.983672
0.415894,6235837509.435449,4.90144,53.483789,57.430673
0.441964,2462752305.7277517,6.36428,30.203234,59.154017
0.145345,5516005768.540546,0.943561,33.889001,43.985783
0.431354,2781605907.4249754,0.889721,24.034959,54.274762
0.858155,4262762454.0749526,5.09054,35.06541,45.526788
0.166122,5545537509.689308,1.28208,36.748691,46.310939
0.953404,6810202836.384234,4.48923,40.529824,41.353761
0.162399,1555076473.0602603,2.69548,2.141154,48.987937
0.89152,2645336543.228058,6.97231,26.559161,44.325232
0.2399,3999357353.046314,1.63794,29.130605,49.524752
0.647167,4285501221.543742,0.805487,41.77643,56.066702
0.121589,4770385865.95614,1.10641,24.780538,43.04982
0.64213,3937127983.1754065,13.5799,44.42417,59.764531
0.326854,5327980602.934687,9.47543,48.350544,57.437433
0.139206,4557000277.169298,3.81236,33.636077,49.552467
0.845858,5311681258.493299,0.859197,38.627244,45.028146
0.456225,1579355568.3009634,8.0033,22.427472,60.288499
0.945748,4006705569.908591,9.53772,30.950234,42.123331
0.630058,5289990838.253486,1.32192,49.099575,57.687634
0.876917,1028976786.9750925,2.21425,14.159244,44.276708
0.127573,5552538946.438306,9.95186,44.931232,53.050663
0.772033,3147890693.4628997,1.28643,30.871005,48.864436
0.19669,5081153726.10094,1.2488,34.74528,46.991266
0.892818,1579441262.1908507,7.65245,20.157834,44.325235
0.176344,5353515419.787341,2.60547,38.993063,49.169118
0.408583,6013541316.244304,1.65936,49.279893,54.627394
0.866638,1427911432.4030018,6.41479,19.299583,45.28174
0.578737,4480618402.825829,4.38195,47.459193,61.129948
0.40689,2988707507.42451,0.853534,24.455813,52.951784
0.608363,6256545576.156299,14.1952,58.412924,61.874431
0.347931,1758197817.440682,1.95324,7.523193,53.427681
0.720142,2312048878.226384,0.834799,25.741654,51.652235
0.208952,6642640927.463158,6.12393,50.90029,52.936526
0.917981,4575378233.455759,2.05287,33.646818,42.859324
0.122361,4104059650.3083086,0.890335,12.829767,42.03465
0.534833,4535217421.483217,14.3656,50.141889,63.232257
0.501133,3853866854.622253,5.79838,43.061956,61.24024
0.545191,3144988707.421481,7.54043,39.42487,62.205949
0.561909,2318050748.5881863,5.96476,32.283214,61.789028
0.619723,2071532968.64568,4.07538,28.918945,59.684821
0.369847,2902709465.475857,6.34052,31.248792,56.838939
0.39867,3554811956.452092,6.27993,37.308956,57.414562
0.609694,2716799957.5348,6.23489,35.674847,60.729922
0.817821,1629149081.2168515,3.16979,20.626478,47.176909
0.963935,1090272303.2192857,2.16048,13.793316,40.437847
0.567511,6035862262.169924,7.34037,57.352434,62.054666
0.964229,6139195465.002177,3.1721,36.992677,40.5726
0.553486,3665721603.7186317,2.40467,40.728357,60.376762
0.607823,4309609610.315142,8.85783,47.251219,61.279225
0.550552,1811740586.8925447,2.2175,23.178137,60.235127
0.459874,3665702474.5578456,13.7549,42.924031,61.546018
0.411016,4160165013.107472,1.45704,37.289022,54.419609
0.873455,2120667572.8311877,2.46172,22.925126,44.47018
0.764354,1656380965.0632548,6.66296,23.095765,50.61877
0.921023,1648678303.3574872,1.73353,18.525309,42.655347
0.863472,1243916532.2980962,1.2528,15.373123,44.498588
0.792869,1581695907.7582424,1.84862,19.700958,48.01582
0.80414,5446665197.532667,5.65225,42.25799,48.252229
0.599654,4917867059.909856,3.45096,49.452496,60.304789
0.731684,2025966790.8490152,3.33559,25.742705,52.183493
0.522796,6707343136.479682,3.51424,59.196147,60.726903
0.455358,3886750376.0847135,3.39662,40.122264,58.472038
0.531063,2195331313.5550113,9.9327,32.225559,62.604979
0.364218,5000424557.2030525,14.7664,48.368562,58.853667
0.765386,2731134983.198284,0.825391,27.816166,48.895059
0.114327,4765618942.559034,1.79648,27.35232,44.861701
0.616668,2226071964.5725965,1.51575,27.842622,58.542285
0.384821,5121666301.89864,2.11465,43.772058,54.425591
0.111616,1614717663.587072,1.6428,0.816643,44.280695
0.744298,4784291739.318468,1.43993,40.94421,50.637646
0.96876,4595092323.030542,1.22973,31.033628,39.940707
0.333048,2647594819.85715,6.50957,27.901173,56.481532
0.16675,1986117209.8911076,6.05807,9.357798,52.09837
0.144305,4546049184.046248,4.60889,34.889762,50.486017
0.230491,1779154280.4456384,1.29043,2.260817,48.324581
0.85856,6409259121.557688,1.73939,42.829785,44.892045
0.778444,4449320888.815269,1.79437,37.97039,48.760233
0.393785,5191849868.173267,14.219,49.96878,59.19362
0.606132,1198562970.8342364,2.53741,16.605227,59.666085
0.853973,5954270349.633232,1.69854,41.270399,45.076831
0.948588,5915181263.508854,1.38593,36.719311,41.145255
0.362652,3560576344.718049,3.86143,34.380706,55.472935
0.881103,6908586473.723003,0.879962,43.311538,43.625042
0.754092,1894142539.6378312,10.1469,25.868807,51.630766
0.64403,3374957225.6088686,4.97967,39.036141,58.44645
0.421658,6255639286.813186,11.1422,55.758856,59.490121
0.912508,5042686774.004967,1.50641,35.545951,42.91643
0.807861,1514944145.1164875,2.1228,19.099729,47.394847
0.585956,3951844971.724975,2.21316,42.795743,60.007884
0.857127,2216101703.6335382,1.1558,23.018217,44.716744
0.833904,3750781185.1776094,6.78886,33.779857,46.860879
0.857239,6564298468.357797,5.18674,44.08904,45.578767
0.329661,4395235937.131428,14.6584,44.31365,58.615608
0.445043,6885290135.781833,14.5493,60.42965,61.030055
0.414927,4666061680.201529,2.58136,42.746724,55.924899
0.958217,5096463566.666583,5.07871,34.03076,41.117263
0.417046,6105877645.115343,1.53113,49.998854,54.808281
0.287857,6452268043.139123,0.803089,46.034962,49.342892
0.828819,1804518514.7461336,6.05567,22.628918,47.045482
0.599083,2204242859.0035753,14.5862,33.541687,62.292702
0.464566,6395316343.673307,6.05455,57.006232,60.094267
0.805334,1825497287.624442,4.33007,22.837078,48.008687
0.639113,3948013746.815278,1.17872,40.575412,57.020902
0.391644,2759952087.4844465,8.96886,32.248768,58.075068
0.308365,6601097152.138124,2.99763,51.631429,53.950116
0.374703,3884078169.569093,3.95767,37.251082,55.749833
0.206939,2237826479.3077164,4.58056,14.539432,51.98842
0.118423,3058853798.90578,4.08006,13.957784,49.001227
0.677466,1957103000.7062745,2.40367,25.579211,55.303212
0.270841,4502498062.672943,14.4448,43.630589,57.553574
0.198785,3072643994.476118,8.61139,28.766742,53.80786
0.920686,5699778299.155775,1.4503,37.615501,42.586343
0.705984,1072473079.7933555,9.60041,19.38499,54.854816
0.3546,4660782651.778946,1.22784,37.965306,52.293155
0.557363,1758614012.2834225,0.967647,19.07394,58.922536
0.219734,3481422601.29662,1.14087,20.35487,47.525572
0.426538,2245113373.2131586,7.55605,28.203048,58.834045
0.427397,4670072247.649742,9.32978,46.913326,59.330876
0.814373,4599357557.565567,12.7486,38.911697,48.276886
0.966792,1818622581.9545393,1.59783,18.559326,40.154671
0.187724,1122276228.7734632,5.2002,2.493267,51.338408
0.341489,5264571040.938408,1.40102,42.120148,52.390569
0.435058,3248782411.929251,1.87221,32.109019,56.154795
0.152974,2437928855.7970476,11.5661,21.86483,54.09728
0.785909,1498877656.3408647,1.27134,18.316737,48.096084
0.774689,3020666002.278204,1.80912,30.443139,48.976201
0.779697,6354775184.550821,1.02248,45.714321,48.261687
0.80432,5175119299.492264,2.00105,40.265173,47.523241
0.96296,1593062014.40167,14.8952,19.060793,41.255939
0.787428,4492424092.201775,2.03169,37.864005,48.364085
0.451736,6069730557.613636,3.18809,53.319836,58.160223
0.617246,5298860808.247477,2.36195,50.553074,59.098766
0.804884,6152787789.985006,9.10706,45.361506,48.545298
0.653147,4417780872.5795555,6.57325,45.447123,58.131349
0.877389,6642195328.276686,2.93914,43.206199,44.411112
0.792958,3074922785.856834,7.14287,31.683778,48.985178
0.98117,6078770819.782339,1.44137,35.553795,39.33128
0.589601,4293379512.936913,2.79427,45.393309,60.269967
0.503082,1246526675.8162255,1.08846,5.286895,58.146553
0.130838,3919956634.093372,11.5231,34.627799,53.651086
0.917066,4107183268.11422,1.16289,31.393723,42.627863
0.964455,3322895082.4951944,0.920422,25.914286,40.070456
0.65816,2955616851.249984,1.9355,33.90682,56.380672
0.928301,5161551422.237904,2.17602,35.439692,42.427513
0.912851,4710767704.0272045,3.92771,34.775789,43.363878
0.864744,6272311257.588541,7.17377,42.894361,45.42762
0.599956,3650073729.4346666,1.40485,39.624241,59.048129
0.821319,4921923343.336566,2.8108,38.769084,46.925322
0.704334,3494234833.451537,4.24926,37.089654,54.170854
0.155698,4631657726.105681,5.41898,36.781574,51.411312
0.307416,4381209478.752695,0.855865,32.705907,50.182872
0.824539,6548193119.777019,4.0666,45.379235,47.005032
0.872387,6751432334.631701,12.1121,44.521228,45.380924
0.210835,5183239000.152386,1.02844,35.331147,46.953379
0.862012,6738831215.105893,5.67007,44.51316,45.415461
0.828166,5952677667.743795,2.97642,42.687579,46.625302
0.919949,1050949327.3229393,3.30646,14.561057,43.001586
0.997575,2688529693.7204447,2.81137,22.470072,38.8321
0.749947,2532356869.5636754,7.35027,30.046438,51.643184
0.854318,5386395297.615351,3.5883,39.610232,45.497446
0.734952,5733090652.879611,1.60638,45.902189,51.32535
0.432601,1262030597.655134,1.97652,5.208112,56.147935
0.364046,2546884204.118951,1.37583,19.304824,52.810869
0.538143,5638032258.524012,1.01777,51.338394,58.808991
0.843108,3953753853.1175485,1.57411,33.201361,45.518099
0.644933,2332014745.7685394,1.16376,27.91153,56.648722
0.258348,5521491911.531777,6.05652,46.36391,54.492245
0.228456,4459460263.339054,1.67549,32.788803,49.138822
0.48358,2784287854.6325445,3.51237,32.730241,59.787152
0.851034,6189981467.091167,14.2758,43.6294,46.453964
0.629888,6400689847.917197,0.94027,54.350305,57.264024
0.597215,6641767607.026966,4.26952,59.03956,60.672216
0.637548,2313031799.6693444,6.37817,31.837008,59.179651
0.16088,5428700579.160412,4.26653,41.373213,50.646038
0.836657,5129667723.023727,0.813677,38.159739,45.404976
0.422714,4766022616.443068,2.47843,43.594507,56.175096
0.230614,3797039542.6126614,1.10511,24.408488,47.794347
0.938969,4794823428.043899,9.5652,34.275721,42.519275
0.526205,2105813710.1012523,3.47375,27.618,60.756878
0.39019,1278459327.1888843,3.24778,6.498955,55.619439
0.692284,3060521024.4234095,7.55997,35.648286,55.496046
0.937428,6795369801.686139,4.72993,41.459088,42.298777
0.713222,1883347920.6131601,1.65219,23.44825,52.71648
0.561382,3414133684.0910916,13.2212,42.909786,63.01397
0.718463,4317576941.375547,6.81712,41.687507,53.70959
0.663096,2036609134.338428,1.68427,25.801898,55.888159
0.256569,4342863063.3880005,0.822265,29.540122,47.991999
0.287161,2154772282.6659985,1.23656,6.195731,50.689671
0.495267,3038562615.0782366,3.07384,34.936769,59.91182
0.900146,2401246409.147474,2.72744,24.129011,43.546441
0.878174,5552696123.172029,1.23292,38.707495,43.912916
0.415245,5401686825.534303,5.95061,49.570592,57.841882
0.406932,6383074359.873917,8.65514,55.199468,58.398854
0.961401,3086934394.999107,8.08126,26.313631,41.112516
0.50058,2792102044.4605765,0.922227,28.71426,57.754445
0.193052,3782803072.278495,7.04825,32.841556,52.542237
0.600357,3655078096.4864264,3.09625,41.289996,60.132155
0.524241,1112936302.185035,12.9221,20.828732,62.997042
0.930452,6374237831.646705,3.0282,40.636972,43.123296
0.602948,3875774284.8456106,2.68273,42.516885,59.852902
0.813357,3977547752.8452377,3.72827,35.01659,47.507878
0.812224,5673961598.668231,2.16031,42.061149,47.195647
0.847114,3566357499.8938336,3.54336,31.923707,45.821758
0.247575,3453688230.2210393,6.23093,31.716411,54.140106
0.740373,4815859951.154049,1.09792,41.021906,50.649027
0.883969,6146871087.057074,1.29785,40.733209,43.727582
0.938564,5769806128.172091,3.33485,37.246882,42.083697
0.900808,2554244270.188631,1.79431,24.621053,43.32412
0.160045,5942189472.343444,6.18186,45.99036,51.969218
0.861293,3233161994.433673,14.0918,30.990873,45.957322
0.878221,1265045156.6184666,14.3175,18.889961,45.220543
0.874046,6273913713.650855,2.89045,41.983738,44.533753
0.697422,5789654886.791893,0.855294,47.544074,52.986867
0.289247,2859470971.9552717,2.67725,23.428711,53.13999
0.223742,3462978982.755254,10.2969,33.465824,54.843767
0.546784,4197070669.1549635,12.9449,47.994834,63.072925
0.747966,5783563739.792856,0.972566,44.93236,50.074662
0.992749,1280453364.4047942,0.900227,13.933198,38.61745
0.163518,1052176839.6218876,2.33592,0.894249,48.491421
0.62808,4480123772.503483,5.20151,46.591849,59.526553
0.362998,5195463244.017101,4.33078,45.915668,55.772295
0.573551,5316226887.913496,0.823566,49.598021,58.673204
0.951592,1421580674.231061,12.9348,18.185235,41.896071
0.328634,1215901975.987809,5.68094,6.93404,56.061457
0.488543,6078643248.075894,10.9343,57.559315,62.129211
0.545066,4031932829.8543777,7.59282,45.699613,62.216659
0.834316,5572071119.614674,3.20746,41.036351,46.371908
0.747089,6426615118.509722,1.48232,48.180815,50.486375
0.100407,2251355244.156418,3.09186,2.777393,47.318375
0.849134,2947370056.7132225,13.8254,29.896622,46.528181
0.122649,1124020334.3990743,1.02711,0.316309,42.789746
0.598325,3690221908.3197117,2.03442,40.669028,59.60941
0.439394,3181885442.081269,1.68534,31.28665,56.145511
0.480441,4597452726.372803,1.06975,43.058045,57.289544
0.875559,5579426588.6809845,0.973213,38.770876,43.883205
0.179095,4366294757.482069,3.9724,34.11831,50.577519
0.778877,3695140229.5051413,4.58613,35.085167,49.444305
0.360323,3145487564.0317993,2.33652,28.585367,54.132116
0.682517,3197101076.7920175,6.11825,36.67117,55.943063
0.652208,6338482194.979614,1.96664,53.77094,56.799644
0.523343,6401338170.068967,4.07088,57.931103,60.992544
0.334145,3942438329.2321243,2.42904,34.56896,53.795425
0.303005,6647989144.252703,1.9481,50.456149,52.561936
0.756267,2628674251.1337485,0.999306,27.635215,49.591037
0.226111,2205052789.6634216,9.57311,21.446756,54.687149
0.734093,4002553418.722431,4.96329,38.82164,52.374235
0.818633,4580945618.657051,3.58735,37.604592,47.219053
0.874782,3868106654.603301,2.69855,32.306117,44.467578
0.983198,1198160332.354354,3.29802,14.719356,39.535499
0.289003,5885613584.270963,6.09724,49.41557,55.587689
0.216067,3162879944.361551,2.26125,21.541896,49.786076
0.807371,2387322183.40046,3.02419,26.185914,47.662368
0.624907,4984730185.625647,1.70855,47.888071,58.293045
0.633582,6565507287.380336,7.86076,57.814344,59.693689
0.101207,5519058744.899648,12.0054,45.16128,54.166304
0.647704,3608612918.674831,1.40258,38.271429,56.696536
0.468356,2019887110.9027967,9.67283,28.688314,61.192353
0.205117,4878859218.634371,13.2408,44.050801,55.318658
0.474973,6262783277.285401,4.60819,56.182659,59.987442
0.579182,2105803800.5375395,0.831923,24.105527,58.651557
0.512762,2642106213.412373,1.06285,28.298625,58.360107
0.860262,6769887540.407316,0.829007,43.565486,44.394439
0.116551,3927893806.7480793,1.37283,13.440397,43.649614
0.715516,1271716992.7851477,9.27562,21.318872,54.192097
0.134356,1124524464.9712038,11.1197,3.865369,53.5627
0.866736,6503080082.987197,11.6639,43.94131,45.608052
0.859223,3785506412.381918,2.12008,32.224029,44.977316
0.385196,6710552747.305477,4.41413,54.738983,56.241804
0.116509,2661744218.276619,2.27997,4.514089,46.174833
0.964705,1521874674.3194332,1.17832,16.39817,40.153653
0.423888,2827795076.6015005,5.17239,31.849511,57.882149
0.282747,6785364094.844908,3.20485,52.126294,53.472293
0.526545,3276455442.622788,1.24935,35.341897,58.96574
0.325732,2546807034.7884035,4.50522,24.712419,55.391915
